4,Herb Weisbaum: Privacy Concerns With Google Search Software,"SEATTLE - The latest search engine from Google could turn out to be a privacy nightmare! Once installed in a computer running Windows XP or Windows 2000 (with Service Pack 3 or higher), the Google Desktop"
1,Nigerian talks may aid oil price,There are some signs of progress in resolving the Nigerian conflict that is riling global oil markets. The leader of militia fighters threatening to widen a battle for control of Nigeria #39;s oil-rich south has
4,How promiscuous women made men the shape they are,SCIENTISTS claim to have discovered the reason that mens testicles are the size that they are: its all to do with the infidelity of our female ancestors.
2,ADAMS QUITS AS FOXES BOSS,He walked out on the Foxes despite the club #39;s efforts to persuade him to stay. Director of football Dave Bassett has been placed in temporary charge of team affairs while the club consider their next move.
2,Report: Holyfield suspended indefinitely,NEW YORK (Ticker) - Evander Holyfield wanted to retire back on top. The New York State Athletic Commission apparently had other ideas.
4,Opera Software Triples Third-Quarter Loss (AP),"AP - Opera Software, the maker of the No. 3 Web browser, reported a third-quarter net loss Friday that was more than three times greater than the year before, despite an increase in revenue. Its shares fell 6.5 percent."
3,Lewis Tapped to Become Chairman of BofA,"Chad K. Gifford is retiring earlier than initially expected as chairman of Bank of America, a title he gained when the bank acquired FleetBoston Financial Corp."
1,Russia May Pardon Colonel for Chechen Girl's Murder,"MOSCOW (Reuters) - A Russian commission has backed a plea  for pardon by an army colonel jailed for 10 years for the  murder of a Chechen girl, prompting anger in the restive  province, Interfax news agency reported Friday."
2,Victorious Vaughan on the right path to glory,"Michael Vaughan has endured a lean time in one-day cricket but show him an Australian cricketer and he is a man transformed. Yesterday, at Edgbaston, he excelled as batsman, bowler"
3,Report: J amp;J in Talks to Acquire Guidant,Health care giant Johnson  amp; Johnson is reportedly in advanced negotiations to acquire medical device maker Guidant Corp. for more than \$24 billion.
3,"Delta Announces 7,000 Job Cuts","Delta Air Lines will cut up to 7,000 jobs, or 10 percent of its overall work force, during the next 18 months, company CEO Gerald Grinstein said Wednesday."
1,Lawyers say Australian terror suspect likely to be freed from Guantanamo (AFP),AFP - Lawyers for Australian terror suspect Mamdouh Habib were confident he would soon be released from the US naval base at Guantanamo Bay.
2,Hall puts SA in command,Kanpur - Opener Andrew Hall #39;s tenacious 163 put South Africa in command of the first test match against India on Sunday. Hall #39;s defiant 144-run partnership for the sixth wicket with rookie Zander de Bryun
4,Google Slashes Its IPO Price Range,"In a sign that Google Inc. (GOOG)'s initial public offering will not be as hot or big as expected, the Internet search giant slashed its estimated per-share price range and reduced the number of shares to be sold by insiders."
3,US Dollar Falls Against the Euro,"The US dollar fell against the euro Wednesday amid persistent concerns over the US trade and budget deficits, despite a pledge from President Bush to work with Congress to reduce the huge twin deficits."
1,Woods in No Hurry After His Marriage,"Tiger Woods always said he had to win a major for it to be considered a great year, but he might have found an exception last week when he got married in Barbados.   ""Offseason ....."
2,Terps Hit Speed Bump,Maryland will be without leading wide receiver Derrick Fenner when it takes on No. 5 Florida State on Saturday at Byrd Stadium.
2,Magny Cours World Superbike Quote Machine,by staff. Various and sundry press releases from the Magny Cours round of the World Superbike series where James Toseland was awarded the crown.
4,SBC seeks new Net phone fees,Company pursuing different wholesale access rates to its local phone network for Net phone providers.
3,Merck stock takes big hit after recall,"As far as stock hits go, this ranks up there as one of the worst. Merck  amp; Co. lost more than \$26.6 billion in value yesterday - yes, that #39;s billion with ab - after the pharmaceutical giant"
4,Ford revs up Internet phones,The auto giant is planning one of the largest VoIP installations to date by any corporation.
1,Afghanistan Set to Start Counting Votes (Reuters),Reuters - Afghanistan was set to start counting\votes on Wednesday from a historic presidential election after\several candidates backed off from declaring the poll illegal.
3,Gwalia on brink of collapse,"ONE of Australia #39;s biggest gold miners, Sons of Gwalia, has called in administrators after negotiations with its creditors collapsed."
1,* Norway seriously concerned over factional killings,"Sept 29, Colombo: The Norwegian government has expressed serious concern over the political killings in Sri Lanka. Norwegian Ambassador in Colombo Hans Brattskar made this statement when he met SP Tamilselvan"
1,Pence Sees Arafat Death as Opportunity for Mideast Peace,Count Indiana Congressman Mike Pence (R-District 6) among those who believe the death of Palestinian leader Yasser Arafat could lead to peace between Israel and the Palestinians.
1,Burma Extends Democracy Leader #39;s Detention,"Detained Burmese pro-democracy leader Aung San Suu Kyi has been told she will be held under house arrest until at least next September, a spokesman for her political party said."
2,Series to begin in Atlanta on Tuesday or Wednesday,The Atlanta Braves now know that they #39;ll be hosting the first two games of their National League Division Series next week. But they #39;ll have to wait until later this weekend to find out who their opponent will be.
2,Greek Sprinters Given Two-Day Reprieve,ATHENS (Reuters) - Greek sprinters Costas Kenteris and  Katerina Thanou won a two-day reprieve at the Athens Olympics  Monday so they could appear in person at a disciplinary hearing  into their missed drugs tests and protest their innocence.
1,Brussels crisis to cloud EU constitution ceremony (AFP),"AFP - Europe's leaders gather in Rome on Friday to sign a historic constitution for the European Union (EU), but a crisis over the bloc's new executive Commission will only add to clouds over the ceremony."
2,Memphis Re-Signs Gasol to Multi-Year Deal (Reuters),Reuters - The Memphis Grizzlies\signed All-Star forward Pau Gasol to a multi-year contract on\Friday. Terms of the deal were not announced.
2,Montella inspires Roma to first away win,Captain Francesco Totti scored a first-half goal and striker Vincenzo Montella added another in the second period Saturday and AS Roma beat last-place Livorno 2-0 on the road to capture its second win in six Serie A matches.
3,Stocks Rise; Siebel Boosts Tech Shares,NEW YORK (Reuters) - U.S. stocks rose on Monday as oil  prices eased a little and Friday's start-of-quarter buying  spree continued into the new week.
2,Sox Force Game 7,"Pitching on a bad ankle, Curt Schilling grits his way through seven innings and the Red Sox hold on for a 4-2 victory over the Yankees."
1,British Troops Exit Al-Sadr's Iraq Office (AP),"AP - British troops withdrew on Saturday from radical Shiite cleric Muqtada al-Sadr's main office in the southern city of Basra a day after occupying the building and seizing an arms cache in fighting that killed three and wounded five, the British military and police said."
1,US faces criticism in British government human rights report,"LONDON : The United States faced rare criticism over human rights from close ally Britain, with an official British government report taking Washington to task over concerns about Iraq and the Guantanamo Bay jail."
1,Senate Debate Signals Split on Bills to Create Spy Post,"The bill, which would establish the post of national intelligence director, has powerful critics in both parties."
4,NASA Picks Swede Launch Site for Balloons (AP),"AP - NASA has agreed to launch its largest scientific balloons from a site in northern Sweden, a spokesman said Tuesday."
4,Team Ninja Developing for PS3?,"In a recent interview with IGN Xbox, Team Ninja head Tomonobu Itagaki hinted that the renowned Japanese developer is planning at least one game for either the PS3 or Nintendo Revolution."
3,"Amazon, Microsoft file lawsuits against spammers","Seattle, September 29: Microsoft Corp and Amazon.com Inc jointly filed lawsuits against e-mail spammers and scams to get unsuspecting users to divulge credit card and account information, the two companies said on Tuesday."
1,Thailand confirms 23 tigers die of bird flu,"Lab test confirmed that 23 tigers in a private zoo in eastern Thailand have died of infecting with avian influenza virus, officials said here on Tuesday."
2,Canas wins on opening day of Shanghai Open,"Third-seeded Guillermo Canas defeated Guillermo Garcia-Lopez of Spain 7-6 (1), 6-3 Monday on the first day of the Shanghai Open on Monday."
2,Italian Wins Bizarre Men's Marathon (AP),AP - Stafano Baldini of Italy took the lead two miles from the finish to win the gold medal and American Meb Keflezighi took a stunning silver Sunday in an Olympic marathon disrupted by a costumed intruder who grabbed the race leader with about three miles to go.
1,GOP Congressmen Defiant on Intel Bill (AP),"AP - Defying President Bush, Reps. Duncan Hunter and James Sensenbrenner  #151; who led opposition dooming legislation based on the Sept. 11 commission's recommendations  #151; said they won't change their minds without Senate concessions."
1,U.S. Nuclear Shipment En Route to France (Reuters),"Reuters - A controversial U.S. shipment of\bomb-grade plutonium escorted by armed British commandos has\set sail for France, despite protests from environmental\activists who fear a terrorist attack or an accident."
2,Jets and Rams Make Playoffs,Jeff Wilkins made a 31-yard field goal with 3:02 left in overtime to give the St. Louis Rams a 32-29 win over the Jets as both teams made the playoffs.
1,Iran Ready to Provide Nuke 'Guarantees' (AP),"AP - Iran is ready to provide ""guarantees"" it won't seek nuclear weapons and warned the United States that success in stabilizing Iraq and Afghanistan was impossible without Iranian support, the president said Saturday."
2,J. Lewis Out Again,"Ravens running back Jamal Lewis will likely miss Sunday's game against the Cincinnati Bengals, a game that has playoff implications."
4,quot;Blog quot; takes #1 word of 2004,"The folks at Merriam-Webster (publishers of the Merriam-Webster Dictionary) have released their Top Ten list for 2004. Topping the list is the word  quot;blog, quot; which most of us know all about from firsthand experience."
4,Russia Sets Space Station Crew Launch for October 11,"Russia #39;s space agency says it will send a three-man replacement crew to the International Space Station on October 11, two days later than originally planned."
2,"A Key Year for Willingham, Notre Dame (AP)",AP - Will Tyrone Willingham be the next Ara Parseghian or the next Bob Davie?
4,"Microsoft Talks Security, Seriously","Products announced this week to streamline software-patch delivery are just part of Microsoft #39;s overall efforts to tighten system security, Scott Charney told attendees of the IT Forum in Copenhagen this week."
2,Sports Buzz,Fultondale High School football coach Keith Register is probably right when he says he doesn #39;t expect everyone to understand why the Wildcats are forfeiting their last two games.
1,Somalia inaugurates transitional gov #39;t,"Somalia inaugurated a transitional parliament Sunday, taking an important first step toward forming a new government for the devastated country even as rivalries continue"
4,Antivirus Subscription Prices Climb,Price hikes may be designed to convince you to upgrade to an all-out Internet security suite.
4,Answer Desk,Q: Where can I get help if I have problems with my computer after installing Windows XP Service Pack 2? A: Only a small percentage of Windows users have reported serious issues after installed Service Pack
1,Belarus Leader Wins Overwhelming Vote for New Term,"MINSK (Reuters) - Belarussian President Alexander  Lukashenko, accused in the west of flouting democratic norms,  won overwhelming approval in a referendum to run for a third  term in office, the top election official said Monday."
2,Turin Unveils Mascots as Countdown Begins,ROME (Reuters) - Italy revved its marketing engine on  Tuesday with the unveiling of two frosty-faced mascots for the  2006 Winter Olympics.
3,Crude Futures Hover Around \$55 a Barrel,"SINGAPORE - Crude oil futures hovered around the US\$55-a-barrel mark Wednesday on fears of a heating oil shortage ahead of the northern winter, and oil cartel OPEC urged Washington to release more oil from its strategic reserve to calm the market."
4,China opens up to Electronic Arts,"EA, the world's biggest computer games firm, is setting up a studio in China to push online games."
2,Report: Idled Garciaparra will have MRI on Achilles #146;,"Nomar Garciaparra was scratched from the starting lineup for the second straight day yesterday as his Chicago Cubs beat the Astros, 11-6, in Houston."
2,Mets Interview Riggleman for Managing Job,"Jim Riggleman, the Dodgers' bench coach, was the Chicago Cubs' manager for five seasons before being fired in 1999."
3,"Adidas sees strong US sales growth, higher dividend (AFP)","AFP - Adidas-Salomon, the German maker of sportswear and equipment said it was optimistic about the outlook for its US operations and said it was likely to pay shareholders an increased dividend for 2004."
4,Dawn of the Terabyte DVD,"Using a novel new approach, scientists at the Imperial College in London are on the path to optical storage that dwarfs the capacities of current DVD #39;s and even upcoming, blue laser-based discs."
1,PORTRAIT OF FALLUJAH: Place of piety was Saddam stronghold,Fallujah calls itself the  quot;City of Mosques quot; for its many Muslim houses of worship. The city 40 miles west of Baghdad is also the center of the fiercest resistance to the US presence in Iraq.
3,Consumer prices inch higher,"The US Labor Department said Thursday inflation at the consumer level remained tame in August. The consumer price index rose 0.1 percent in August, reversing a 0.1 percent decline in July, the Labor Department said."
2,No. 9 Ohio St. Edges Marshall 24-21 on FG (AP),AP - Ohio State still has that last-minute magic. Mike Nugent's 55-yard field goal as time expired gave the ninth-ranked Buckeyes a 24-21 victory over Marshall on Saturday.
4,Satan's little helper drinks Diet Coke,"Former MP3 impresario Michael Robertson tells CNET News.com's Michael Kanellos why ""free"" need not be a dirty word."
4,Survey: Web Holiday Shopping Up 25 Percent in 2004 (Reuters),"Reuters - Online shoppers in the United\States spent  #36;23.2 billion during the holidays, excluding\travel, up 25 percent from the 2003 season, according to a new\survey from Goldman, Sachs   Co., Harris Interactive and"
3,Harmony closes in on Gold Fields as Sanlam springs vote surprise,"ATTEMPTS by mining house Gold Fields attempts to resist rival Harmony #39;s hostile takeover bid were dealt a major blow yesterday, after a last-minute switch by Sanlam Asset Managers effectively torpedoed its plan to list its international assets in Canada."
3,"Referendum confirmed, Chvez looks ahead","CARACAS - Venezuelan leader Hugo Chvez urged his foes to accept their defeat and move on yesterday, after an audit of last week #39;s recall referendum confirmed the president #39;s victory."
4,Worldwide PC Market Seen Doubling by 2010 (Reuters),"Reuters - The number of personal computers\worldwide is expected to double to about 1.3 billion by 2010,\driven by explosive growth in emerging markets such as China,\Russia and India, according to a report released on Tuesday by\Forrester Research Inc."
4,IBM Says Blue Gene Breaks Speed Record (AP),AP - IBM Corp. claimed unofficial bragging rights Tuesday as owner of the world's fastest supercomputer.
3,Sleep disorders cause concern for overnight shift workers,"DETROIT - Shift-work sleep disorder - a condition that leaves tens of thousands exhausted, unable to concentrate and struggling to get proper rest - is of concern for workers on the overnight shift."
3,Sacked Shell chairman hits back at FSA,"Sir Philip Watts, the former chairman of Shell, yesterday broke his silence with a blistering attack on the City regulator, which he accused of riding roughshod over his rights and writing a  quot;flawed quot; report."
1,No euthanasia for Arafat: Shaath,"Palestinian Foreign Minister Nabil Shaath has denied reports that President Yasser Arafat is dead, adding that Islam did not allow for him to be taken off life-support."
2,Dolphins reactions mixed to possible Ricky return,"SAN FRANCISCO - Just when the Miami Dolphins thought they were done talking about Ricky Williams, news of the wayward running backs imminent return to the NFL put him back in his former teammates thoughts Wednesday."
4,AT amp;T launches text-only wireless,"In a bid to hook younger consumers with a penchant for chatting via messaging, AT amp;T Wireless launched a wireless device Monday that can interconnect with the nation #39;s top messaging services."
1,"Under Ridge, Color Alerts and Mixed Security Reviews","Tom Ridge leaves with a record of progress, but his successor faces daunting challenges that critics say were largely ignored."
4,Reverse Psychology,"\\I really hope SUN doesn't Open Source Java at JavaOne this year.  It would be a\terrible decision and seriously hurt the tech industry.  Also, it would hurt SUN\and I'm sure their responsible enough to realize this.\\(Lets hope that works!)\\"
1,Despair and Anger in Small Russian Town After Siege,"BESLAN, Russia (Reuters) - The killing of more than 320  children, parents and teachers during the bloody end to a  53-hour school siege left barely a family untouched in the  small Russian town of Beslan."
3,"Amid suburban glut, project rises",It may not look monumental. But the fact that it's happening is significant.
1,"Two bombers surrender, says Israel","TWO Palestinian women, who planned to blow themselves up in a double suicide bombing in Tel Aviv, gave themselves up to Israeli troops at a West Bank checkpoint, Israeli military sources said today."
4,Budget Version of Windows Headed for Russia,"Priced at about US\$36, the Starter Edition gives users limited options and features, compared to the standard Windows version. Microsoft hopes the low price will help it compete in Russia"
2,We all could take a lesson from Red Sox,"ST. LOUIS T hree hours after the Boston Red Sox turned the lights out on this World Series, a guest staying on the 17th floor of the St."
4,Microsoft plugs hole in Exchange,The patch fixes a flaw in the e-mail server software that could be used to get access to in-boxes and information.
2,Pistons are grand in opener,"After getting their championship rings and sending the banner up into the rafters, the Pistons started their title defense with an 87-79 victory over the Houston Rockets"
2,"CFL has staged two testing sessions of instant replay, league boss &lt;b&gt;...&lt;/b&gt;",TORONTO (CP) - The CFL has conducted two field tests of instant replay this season but the league #39;s director of officiating doesn #39;t believe it would have resolved the controversial ending to Friday night #39;s BC Lions-Calgary Stampeders game.
4,Holes found in Windows XP update,"Barely hours after home users started securing their PCs with a key update for Windows XP, security experts have found ways around it."
3,Viacom Pegs \$8 Billion for Buyback,"Viacom (VIAB:NYSE - news - research) reported 4 revenue growth for the quarter, increased its dividend and put a size on the stock repurchase program long promised by CEO Sumner Redstone."
2,"Playoff preview? Hot Red Sox, A #39;s meet","But first, two of the hottest teams in the majors get a chance to feel each other out for three games at Network Associates Coliseum."
3,Govt: Consumers face high heat bills,"US says winter heating bills will be higher, but not by as much as feared. WASHINGTON (Reuters) - US consumers still face sharply higher home heating bills this winter, but prices will be somewhat lower than"
1,Art museums balance access against security,"By Christopher Andreae  Correspondent of The Christian Science Monitor. Since  quot;The Scream quot; by Norwegian angst-artist Edvard Munch was stolen by armed robbers last Sunday, the media have been asking every art expert in sight, Why does this keep happening?"
3,"Motorola, others profit from major Sprint upgrade","Lucent, Motorola and Nortel won about \$3 billion in contracts to help Sprint upgrade its wireless network to handle high-speed Internet traffic over mobile phones and computers."
3,Safety Gap Grows Wider Between S.U.V.'s and Cars,People driving or riding in a sport utility vehicle in 2003 were nearly 11 percent more likely to die in an accident than people in cars.
1,Paris reiterates its support for Turkey #39;s entry into EU,"French President Jacques Chirac reiterated Friday its support for Turkish membership for the European Union (EU). Chirac noted that  quot;in any case, we should take all the necessary"
4,"Herndon, N.Y. Cyber-Security Firms to Merge","TruSecure Corp., a Herndon provider of network security systems, agreed to merge with Betrusted Holdings Inc., a New York company that offers similar services."
4,Small discs for camcorders get the blue light,"Blu-ray group is developing a smaller version of its technology for portable electronics, aiming to give its format a leg up."
2,ABC News NBA Today NBA Today,"Dec 6, 2004 - Orlando at Denver (9 pm EST). The Southeast Division-leading Magic try to extend their winning streak to four. Quentin Richardson, Suns, made eight 3-pointers and scored 37 points in Phoenix #39;s 121-99 victory over Portland."
4,Oracle Implements Xserve RAID Internally; Endorses Apple,Oracle today endorsed Apple #39;s Xserve RAID as one of a handful of storage solutions supported and recommended for its Resilient Low-Cost Storage initiative (RLCS).
1,Vatican condemns EU  #39;inquisition #39;,"A senior Vatican cardinal says there is an anti-Catholic  quot;inquisition quot; in Europe, evidenced in the controversy over the remarks of Rocco Buttiglione."
2,Police investigating theft of Olympic drug test sample,"DUBLIN, Ireland The investigation into whether Ireland #39;s only medal winner from the Athens Olympics had a banned substance in his system has taken a twist."
2,Storm #39;s playoff victory 1st in franchise history,"Lauren Jackson scored 14 points to lead the visiting Seattle Storm over the Minnesota Lynx 70-58 Saturday, marking the Storm #39;s first playoff win in franchise history."
3,Stocks Are Seen in a Contemplative Mood,NEW YORK - US stocks are seen in a contemplative mood Friday with the revised second-quarter gross domestic product reading likely to have a large bearing on sentiment and overall direction.
2,MOTORRACING: SCHUMI: SMASH WON #39;T STOP ME,MICHAEL SCHUMACHER will shrug off his high-speed test crash at Monza and try to give Ferrari fanatics yet another reason to celebrate in this weekend #39;s Italian Grand Prix.
3,"Bumper profits, but debt blows out",By staff writers and wires. AUSTRALIAN company profits jumped 10.3 per cent in the June quarter thanks to robust consumer and business spending that will boost economic growth outcomes and the electoral prospects of the Howard Government.
3,Early rates rise tipped for Australia after near record imports,"CANBERRA : Near record high imports increased Australia #39;s trade deficit by 10.5 percent in September, according to new data, which analysts say raises the prospects for an early rise in interest rates."
4,Now Loading... Firefox,Netscape is partially responsible for the beginning of another browser (the programme you log on to the internet with) battlethe fledgling Firefox vs the mighty Microsoft.
4,Expedition 9 Lands Safely,"Summary - (Oct 24, 2004) The ninth crew to man the International Space Station safely returned to Earth on Saturday. Commander Gennady Padalka and NASA Science Officer Mike Fincke landed in the steppes of"
3,Circulation Scandal Costs Tribune Co More,"Newspaper publisher Tribune Co. (TRB.N: Quote, Profile, Research) , embroiled in a scandal over inflated circulation figures, on Friday further cut circulation numbers at two New York"
4,Novell revenue up as SUSE investment shows promise,Networking and Linux vendor Novell reported a profit of \$57.1 million for fiscal 2004 and said its Linux offerings are allowing the company to reach new customers.
2,"COL FB: Connecticut 29, Pittsburgh 17",Dan Orlovsky threw for 237 yards and Cornell Brockington ran for 187 yards and a score Thursday night to give Connecticut a 29-17 win over Pittsburgh.
1,US pledges more aid to Nigeria to fight HIV-AIDS (AFP),"AFP - The United States is committed to offering more assistance to Nigeria in the global fight against HIV-AIDS, US Senator Chuck Hagel said."
2,"Davis Cup Tennis: For US and Spain, a little psychic compensation","The Davis Cup is tennis #39;s best way of compensating, and that #39;s no reference to prize money, which is not the reason most of the world #39;s top men #39;s players still look forward to this century-old team competition."
2,Jeter Earns Gold Glove Award for the First Time,"Yankees SS Derek Jeter his first AL Gold Glove yesterday, taking over from teammate Alex Rodriguez, who had won it two straight years before moving to third base this year."
3,A Hot Prospect for Hidden Gems,"Though I #39;ve spent a good portion of my life living in the Southeast, I didn #39;t stumble upon Hibbett Sporting Goods (Nasdaq: HIBB) in real life."
4,Nintendo DS Launches in the US,"300-plus people lineup at the EB Games in Universal City. And then the PictoChatting begins. November 21, 2004 - Who says Nintendo doesn #39;t know how to throw a party?"
4,Chipmaker Claims 50 Greater Wi-Fi Range,Chipmaker Broadcom said Monday that has released new technology that increases the range of 802.11g chipsets by as much as 50 percent.
4,"Science prize celebrates fish flatulence, hula hoops","Winners of ""Ig Nobel"" Prize say herring ""talk"" via flatulence. But wouldn't saying ""excuse me"" lock them into a never-ending cycle?"
4,ComReg calms auto-dialler storm,Auto-dialler programmes have plagued Irish phone users since the beginning of the year. The Commission for Communications Regulation (ComReg) has received some 300 phones calls from consumers regarding excessive
3,Oil Prices Down to \$49,"Crude oil prices were back at the \$49-a-barrel level Monday, after a one-day bounce Friday. The benchmark US crude was off 54 cents at \$49."
1,Threats trail man organizing Gaza withdrawal,The criticism from members of his own kibbutz marked the first sign of trouble for Yonatan Bassi. Then came the comparisons to Nazis and death threats.
2,Source: Renteria Agrees to Sign With BoSox (AP),"AP - All-Star shortstop Edgar Renteria has agreed in principle to a  #36;40 million, four-year contract with the Boston Red Sox, who beat his St. Louis Cardinals in the World Series when he grounded to the pitcher for the final out."
2,Hokies Ensure Stability,Virginia Tech keeps its coaching staff intact by signing its assistants to the longest guaranteed contracts in major college football.
4,When a Bridge Becomes a Lifeline,"Fifteen years after an earthquake damaged San Francisco's Bay Bridge, engineers are attempting to replace it with a stronger span. The project is said to be the most ambitious in state history. Part 1 of 2. By Amit Asaravala."
3,US Jobless Claims Rise More Than Expected,"WASHINGTON (Reuters) - The number of Americans filing new  claims for jobless benefits rose 25,000 last week to 349,000, a  government report showed on Thursday, with some analysts citing  the U.S. Thanksgiving holiday as distorting the data."
4,Lowe's Hardware Hacker Gets Nine Years,One of three Michigan men who hacked into the national computer system of Lowe's hardware stores and tried to steal customers' credit card information was sentenced Wednesday to nine years in federal prison.
3,Eisner to step down in 2006,"Sep. 10th, 2004 -- Michael Eisner has seen his shares of ups and downs as the head of the Walt Disney Company. He led the company through some of the greatest increases in profit the company had ever seen."
1,Sharon and Arafat defy supporters,"JERUSALEM -- Embattled leaders Ariel Sharon and Yasser Arafat rebuffed demands from their backers yesterday, holding steadfast to positions posing great political risk: Sharon insisted he will press on with efforts to pull out of Gaza despite a stinging rebuke from his party, while Arafat refused to sign reform legislation."
1,US soldiers wounded in Mosul fighting,A US aircraft dropped a quarter-tonne bomb on the northern Iraqi city of Mosul resulting in an  quot;unknown number of enemy casualties quot; and injuring eight American soldiers.
3,WMC to return A\$1bn of capital,"WMC Resources, the Australian mining group fighting a hostile A\$7.4bn takeover bid from Xstrata, is to return up to A\$1bn (US\$1.3bn) to shareholders after yesterday upgrading its profit forecast for 2004."
1,Schroeder faces new poll defeat,"Voting is under way in the German state of Saarland, with polls predicting another  defeat for the Social Democrats."
1,Straw Again Rules Out Bigley Kidnap Negotiations,"The British government is ready to listen Ken Bigleys kidnappers but will not enter into negotiations with them for the hostages release, Foreign Secretary Jack Straw said in Baghdad today."
4,Thomson to Back Both Blu-ray and HD-DVD,"Company, one of the core backers of Blu-ray, will also support its rival format. Thomson, one of the core backers of the Blu-ray Disc format for high-definition video discs, plans to offer players supporting"
4,Mozilla #39;s share is rising,"The latest web browser usage survey shows Mozilla #39;s share is rising at the expense of Internet Explorer. The browser has increased its market share to 7.4 percent, from 2.1 percent in May."
1,Russia Urged to Combat Hazing in Army (AP),"AP - Human Rights Watch urged Russian authorities on Wednesday to take action against the vicious hazing that plagues the nation's military, saying the abuse that kills dozens of conscripts every year and traumatizes thousands more can be prevented."
1,Bush to press APEC leaders on N. Korea,"North Korea #39;s nuclear aspirations, allies #39; worries about the US budget deficit and hopes for global trade deals will be on the agenda this weekend as President Bush attends"
4,First Look: LCD Adds a Dimension to the Desktop,"Sharp's LL-151-3D offers stereoscopic mode for viewing 3D models, but it'll cost you."
1,Drought Aid Colors S.D. Senate Race (AP),"AP - How political can it be for Congress to help farmers and ranchers suffering from a drought? Judge by the television viewing habits of Sen. George Allen of Virginia, who heads the Senate's Republican campaign operation."
3,Update 3: GE to Sell Stake in Global Outsourcing Unit,General Electric Co. said Monday it will sell a majority stake in its global outsourcing business to two US-based equity firms for \$500 million.
3,Update 4: Microsoft Judge Calls Surprise Meeting,"A European Union judge said Thursday he will continue to take into account testimony from the EU #39;s biggest former allies in its antitrust case against Microsoft, an indication their desertion would not affect the case."
2,NFL Game Summary - NY Jets At Miami,"Miami, FL -- Donnie Abraham returned an interception 66 yards for a touchdown to help the New York Jets to a 17-9 victory over the Miami Dolphins at Pro Player Stadium."
2,Caborn praise for abused players,SPORTS Minister Richard Caborn this morning praised the discipline of the England players in the face of the racist chanting which marred last nights 1-0 defeat in Spain.
3,IRS seeking local residents due refunds,"The Internal Revenue Service is looking for 1,096 Alabama taxpayers, including dozens from the Decatur area, whose income-tax refund checks could not be delivered."
1,Indonesia tightens security on Bali island,"Jakarta (VNA) - Indonesia #39;s police on Tuesday were ordered to tighten security on the resort island of Bali on the 2nd anniversary of Bali bombings that killed 202 people, including 88 Australians, and injured 500 others."
4,Week in review: The urge to merge,A corporate holiday shopping spree on steroids this week yielded three merger deals worth about \$60 billion--including one that ranks as the largest software merger in history.
3,Hollinger Chronicles: tale of corporate plunder,A new expression has entered the Scandal lexicon in the last week. The hard-hitting internal report from Hollinger International referring to the way that Conrad Black allegedly ran the company described it as being a corporate kleptocracy.
3,IRS business audits decline so far this year,"The pace of corporate audits by the Internal Revenue Service continued to decline in the first six months of fiscal 2004, despite IRS pledges to crack down on"
1,Kerry Plans to Respond to Bush Speech (AP),"AP - Hours after George Bush is to accept the Republican Party's nomination for re-election in New York on Thursday night, Democrat John Kerry plans to respond at Ground Zero of the presidential campaign  #151; Ohio."
3,"Inflation Spike, Oil Price Hike Temper Rise in Stocks","That enthusiasm was tempered somewhat today when the Labor Department reported that the Consumer Price Index (CPI) rose 0.6 percent in October, the biggest increase since June and"
1,Indonesians Begin Voting in Landmark Election (Reuters),Reuters - Indonesians began voting on Monday in a\landmark election expected to remove President Megawati\Sukarnoputri and install an ex-general who has vowed firmer\leadership in fighting terror and boosting the economy.
1,Breakthrough in Afghan election row,"There has been a breakthrough agreement in Afghanistan #39;s disputed elections, with the main rival to President Hamid Karzai saying he will accept the result, after an independent inquiry into charges of fraud."
2,The bubbles start bursting at Innisbrook,Jeff Sluman was eight shots worse and walked off the final green with a share of the lead. Paul Azinger was seven shots better and left Innisbrook in a state of shock.
4,Four Studios Give Backing to a Format for DVD's,"Four Hollywood studios announced that they would release films in the group's high-definition DVD format by the end of next year, an advance in the effort to define a new DVD standard."
1,EU to end Libya arms embargo,"The European Union has agreed to lift an arms embargo on Libya after pressure from Italy, which said the North African country needed better equipment to tackle illegal migrants."
1,Golkar Party congress to see  #39;sharks #39; fight for control,"This week #39;s Golkar Party congress will feature rich, deceptive and powerful people bidding to win the chairmanship of the party, which controls the most seats in the House of Representatives."
3,China overtakes United States as top destination for foreign investment (AFP),"AFP - China overtook the United States as a top global destination for foreign direct investment (FDI) in 2003 while the Asia-Pacific region attracted more investment than any other developing region, a UN report said."
2,Outlook bleak on both sides,"Bobby Holik was among the 74 NHL players who met with players association executive director Bob Goodenow yesterday in Toronto, and the Rangers #39; veteran left what he termed an  quot;informative"
1,George Bush is an  quot;imbecile quot; says North Korea,George Bush seems to be gaining a reputation lately for saying the wrong things in his speeches and diplomacy has been replaced with insults.
2,NFL Wrap: McNabb Leads Eagles to 4th Straight East Title (Reuters),Reuters - Donovan McNabb passed for one\touchdown and rushed for another as the Philadelphia Eagles won\their fourth straight division title with a 27-6 win over the
2,"NHL, NHLPA to resume bargaining talks next Thursday in Toronto","NEW YORK (CP) - The NHL Players #39; Association made the biggest move of the 2-month-old lockout Thursday, inviting the NHL back to the negotiating table with the lure of a new proposal."
4,Virgin CEO says thousands are signing up to take flight into space,"LONDON Ever since two successful flights into space were made from the Mojave Desert, thousands of people are signing up to take the same trip."
